qid	doc_id	relevance	score
A052	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_693	1	0.8068
A052	数据结构 (邓俊辉) (Z-Library)_chunk_1248	1	0.6609
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_306	1	0.9992
A053	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_197	0	0.4822
A053	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_358	0	0.3778
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_142	0	0.0589
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_420	0	0.0156
A054	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_136	1	0.9950
A054	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_805	1	0.9939
A054	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_772	1	0.9932
A054	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_793	1	0.9859
A054	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_783	1	0.9484
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_712	1	0.9594
A055	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1779	0	0.3580
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_559	0	0.0795
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_660	0	0.0150
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_701	0	0.0119
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_86	0	0.0978
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_490	0	0.0210
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_435	0	0.0175
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_195	0	0.0069
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_473	0	0.0034
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_163	1	0.6085
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_176	0	0.1459
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_178	0	0.0633
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_179	0	0.0582
A057	数据结构 (邓俊辉) (Z-Library)_chunk_343	0	0.0243
A058	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_215	1	0.9382
A058	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_175	1	0.8099
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_2356	0	0.1226
A058	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_2746	0	0.0486
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_493	0	0.0262
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_1712	1	0.9961
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_488	1	0.9950
A059	数据结构 (邓俊辉) (Z-Library)_chunk_1463	1	0.9775
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_1709	1	0.6484
A059	数据结构 (邓俊辉) (Z-Library)_chunk_954	0	0.0506
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_468	1	0.7011
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_292	0	0.3017
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_2324	0	0.0651
A060	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_197	0	0.0164
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_450	0	0.0098
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_1586	1	0.9957
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_886	1	0.8477
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_806	1	0.7689
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_876	1	0.5558
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_762	0	0.3687
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_547	1	0.9972
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1407	1	0.9946
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1173	1	0.9327
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1422	1	0.8180
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_2626	0	0.4430
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_190	1	0.6356
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_89	0	0.1342
A063	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_758	0	0.1315
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_151	0	0.0588
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_115	0	0.0089
A064	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_540	1	0.9990
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_716	1	0.9864
A064	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_539	1	0.9858
A064	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_594	0	0.2142
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_694	0	0.0787
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1268	1	0.9816
A065	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_901	1	0.9729
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1275	1	0.9140
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1283	1	0.6822
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1293	1	0.6555
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_1172	0	0.0025
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_2035	0	0.0021
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_802	0	0.0019
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_5186	0	0.0002
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_2447	0	0.0002
