qid	doc_id	relevance	score
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1087	0	0.0467
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_387	1	0.9902
A054	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_72	1	0.9853
A054	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_157	1	0.8566
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_498	1	0.8369
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_610	1	0.7758
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_353	1	0.9906
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_376	0	0.2623
A055	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1053	0	0.0748
A055	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_479	0	0.0410
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_291	0	0.0304
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_110	0	0.0504
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_55	0	0.0320
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1239	0	0.0241
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_260	0	0.0020
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_128	0	0.0015
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_95	0	0.2135
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_96	0	0.0739
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_102	0	0.0538
A057	数据结构 (邓俊辉) (Z-Library)_chunk_176	0	0.0447
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_146	0	0.0091
A058	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_141	1	0.9996
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1204	0	0.1916
A058	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_342	0	0.0311
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_744	0	0.0205
A058	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_52	0	0.0164
A059	数据结构 (邓俊辉) (Z-Library)_chunk_287	1	0.9899
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_826	1	0.9755
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_825	1	0.9427
A059	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_376	0	0.0243
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_476	0	0.0006
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_234	0	0.2979
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_243	0	0.2554
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_161	0	0.2408
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1087	0	0.0243
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_156	0	0.0010
A061	数据结构 (邓俊辉) (Z-Library)_chunk_628	1	0.9960
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_739	1	0.9936
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_463	1	0.9896
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_426	1	0.7689
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_404	0	0.3687
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_617	1	0.9918
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_293	1	0.9524
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1140	1	0.9296
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_668	1	0.8547
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_781	1	0.6885
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_83	1	0.7833
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_63	0	0.0942
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_48	0	0.0636
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_89	0	0.0408
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_274	0	0.0172
A064	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_269	1	0.9945
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_384	1	0.9944
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_395	1	0.9879
A064	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_309	1	0.9323
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_423	0	0.0787
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_672	1	0.9607
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_659	1	0.9382
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_648	1	0.8140
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_636	1	0.6224
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_637	0	0.0641
A066	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_722	0	0.0404
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_423	0	0.0084
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_608	0	0.0059
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_598	0	0.0019
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_2107	0	0.0002
