qid	doc_id	relevance	score
A054	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_55	1	0.9853
A054	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_274	1	0.9767
A054	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_113	1	0.8566
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_521	1	0.7758
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_247	1	0.9906
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_265	0	0.2085
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_870	0	0.0140
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_258	0	0.0044
A055	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_155	0	0.0020
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_884	0	0.0216
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_264	0	0.0210
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_114	0	0.0021
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_202	0	0.0017
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_203	0	0.0011
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_111	0	0.4886
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_80	0	0.0538
A057	数据结构 (邓俊辉) (Z-Library)_chunk_132	0	0.0538
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_74	0	0.0417
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_114	0	0.0166
A058	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_125	1	0.9996
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_936	1	0.9973
A058	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_75	1	0.9210
A058	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_310	0	0.0195
A058	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_464	0	0.0032
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_202	1	0.9662
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_576	1	0.9092
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_253	1	0.6010
A059	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_239	1	0.5222
A059	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_284	0	0.0243
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_108	0	0.3148
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_172	0	0.2208
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_115	0	0.1214
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_101	0	0.0049
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_112	0	0.0033
A061	数据结构 (邓俊辉) (Z-Library)_chunk_458	1	0.9960
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_531	1	0.9948
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_514	1	0.9899
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_323	0	0.4190
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_311	0	0.3687
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_303	1	0.9491
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_203	1	0.8678
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_367	1	0.7171
A062	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_132	1	0.5749
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_388	0	0.4527
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_65	1	0.7833
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_49	0	0.0942
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_39	0	0.0583
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_40	0	0.0563
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_69	0	0.0408
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_299	1	0.9944
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_307	1	0.9864
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_355	1	0.9618
A064	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_222	1	0.9457
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_357	0	0.0787
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_461	1	0.9869
A065	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_337	1	0.9142
A065	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_334	1	0.8889
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_457	1	0.8140
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_449	0	0.0755
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_440	0	0.0027
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_433	0	0.0019
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1259	0	0.0006
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_749	0	0.0004
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1239	0	0.0001
