qid	doc_id	relevance	score
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_224	0	0.3530
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1406	0	0.2186
A053	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_272	0	0.2030
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_215	0	0.0312
A054	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_605	1	0.9995
A054	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_580	1	0.9859
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_641	1	0.9650
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_780	1	0.8043
A054	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_1278	1	0.7941
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_503	1	0.9906
A055	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1384	0	0.2541
A055	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_376	0	0.0138
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1465	0	0.0091
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1469	0	0.0039
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_164	0	0.0504
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1799	0	0.0294
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_329	0	0.0090
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_157	0	0.0067
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_378	0	0.0041
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_200	1	0.6729
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_128	0	0.4580
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_145	0	0.0538
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_137	0	0.0346
A057	数据结构 (邓俊辉) (Z-Library)_chunk_255	0	0.0275
A058	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_132	1	0.7804
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_370	0	0.3704
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_291	0	0.0497
A058	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_925	0	0.0031
A058	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_82	0	0.0030
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_369	1	0.9952
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_1235	1	0.9627
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_1244	1	0.5350
A059	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_528	0	0.0243
A059	数据结构 (邓俊辉) (Z-Library)_chunk_810	0	0.0022
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_222	0	0.1835
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_215	0	0.0427
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_378	0	0.0155
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_301	0	0.0125
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_224	0	0.0012
A061	数据结构 (邓俊辉) (Z-Library)_chunk_927	1	0.9974
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_627	1	0.9906
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_605	1	0.7689
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_574	0	0.3687
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_593	0	0.3168
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1101	1	0.9946
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_913	1	0.9327
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1750	1	0.8578
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1114	1	0.8180
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_2049	0	0.4430
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_111	0	0.2882
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_70	0	0.1713
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_89	0	0.1620
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_128	0	0.0559
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_71	0	0.0551
A064	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_396	1	0.9989
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_541	1	0.9988
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_544	1	0.9978
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_537	1	0.9864
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_547	0	0.0787
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_944	1	0.9821
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_949	1	0.9253
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_937	1	0.7954
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_956	0	0.4996
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_912	0	0.2703
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_2366	0	0.0228
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1814	0	0.0075
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_3764	0	0.0004
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_3994	0	0.0002
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_4097	0	0.0001
