qid	doc_id	relevance	score
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_510	1	0.7758
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_231	1	0.9906
A055	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_409	0	0.2235
A055	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_177	0	0.0182
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_815	0	0.0140
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_242	0	0.0044
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_50	0	0.0259
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_829	0	0.0216
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_111	0	0.0021
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_191	0	0.0017
A056	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_226	0	0.0006
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_104	0	0.4886
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_75	0	0.0538
A057	数据结构 (邓俊辉) (Z-Library)_chunk_120	0	0.0538
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_69	0	0.0417
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_107	0	0.0166
A058	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_122	1	0.9996
A058	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_73	1	0.8866
A058	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_228	0	0.0311
A058	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_248	0	0.0216
A058	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_243	0	0.0118
A059	数据结构 (邓俊辉) (Z-Library)_chunk_191	1	0.9948
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_188	1	0.9662
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_518	1	0.9092
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_235	1	0.6010
A059	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_253	0	0.0027
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_101	0	0.3148
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_160	0	0.2208
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_161	0	0.0311
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_105	0	0.0033
A060	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_27	0	0.0022
A061	数据结构 (邓俊辉) (Z-Library)_chunk_424	1	0.9960
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_478	1	0.9947
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_463	1	0.9899
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_466	1	0.8519
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_290	0	0.3687
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_326	1	0.9836
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_604	1	0.9362
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_190	1	0.8678
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_351	1	0.7391
A062	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_121	1	0.6084
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_60	1	0.7833
A063	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_234	0	0.2157
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_45	0	0.0942
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_64	0	0.0408
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_200	0	0.0248
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_283	1	0.9944
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_291	1	0.9864
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_288	1	0.9391
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_347	1	0.9269
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_349	0	0.0787
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_430	1	0.9869
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_434	1	0.9382
A065	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_309	1	0.8584
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_426	1	0.8140
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_419	0	0.0755
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_413	0	0.0027
A066	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_406	0	0.0019
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_702	0	0.0014
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_701	0	0.0004
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1102	0	0.0001
