qid	doc_id	relevance	score
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_445	1	0.9982
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_341	1	0.9858
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_441	1	0.8369
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_542	1	0.7758
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_271	1	0.9906
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_291	1	0.9059
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_292	0	0.2085
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_961	0	0.0140
A055	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_285	0	0.0044
A056	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_977	0	0.0199
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_200	0	0.0061
A056	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_116	0	0.0021
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_213	0	0.0015
A056	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_214	0	0.0008
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_75	1	0.6261
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_119	0	0.4886
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_87	0	0.0538
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_81	0	0.0417
A057	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_122	0	0.0166
A058	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_127	1	0.9996
A058	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_81	1	0.9533
A058	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_335	0	0.0216
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_585	0	0.0208
A058	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_941	0	0.0180
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_644	1	0.9416
A059	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_640	1	0.9092
A059	数据结构 (邓俊辉) (Z-Library)_chunk_227	1	0.8838
A059	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_275	1	0.6010
A059	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_307	0	0.0243
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_117	0	0.3241
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_187	0	0.2208
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_125	0	0.1518
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_202	0	0.0155
A060	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_121	0	0.0033
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_591	1	0.9979
A061	数据结构 (邓俊辉) (Z-Library)_chunk_501	1	0.9960
A061	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_573	1	0.9899
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_337	0	0.3687
A061	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_348	0	0.0318
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_418	1	0.9841
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_779	1	0.9364
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_393	1	0.9183
A062	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_223	1	0.8678
A062	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_424	1	0.8540
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_69	1	0.7833
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_90	0	0.3522
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_42	0	0.1339
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_52	0	0.0942
A063	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_41	0	0.0583
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_370	1	0.9954
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_313	1	0.9944
A064	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_322	1	0.9864
A064	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_242	1	0.9457
A064	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_372	0	0.0787
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_512	1	0.9869
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_516	1	0.9563
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_508	1	0.8140
A065	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1081	1	0.7399
A065	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_500	0	0.0755
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1237	0	0.0112
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1766	0	0.0013
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1448	0	0.0005
A066	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_826	0	0.0003
A066	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1420	0	0.0001
